EVENT_DATE|SEASON|EVENT_TYPE|HOME_TEAM|HOME_TEAM_SCORE|AWAY_TEAM|AWAY_TEAM_SCORE|RESULT|EVENT_NUMBER_BY_TYPE
2014-12-23|2014.0|NBA Game|Bucks|101.0|Hornets|108.0|L|12.0
2014-12-27|2014.0|NBA Game|Bucks|85.0|Hawks|90.0|L|13.0
2015-01-02|2014.0|NBA Game|Bucks|91.0|Pacers|94.0|L|14.0
2015-01-06|2014.0|NBA Game|Bucks|96.0|Suns|102.0|L|15.0
2015-01-09|2014.0|NBA Game|Bucks|98.0|Timberwolves|84.0|W|16.0
2015-01-15|2014.0|NBA Game|Bucks|95.0|Knicks|79.0|W|17.0
2015-01-19|2014.0|NBA Game|Bucks|89.0|Raptors|92.0|L|18.0
2015-01-22|2014.0|NBA Game|Bucks|99.0|Jazz|101.0|L|19.0
2015-01-24|2014.0|NBA Game|Bucks|101.0|Pistons|86.0|W|20.0
2015-01-31|2014.0|NBA Game|Bucks|95.0|Blazers|88.0|W|21.0
2015-02-04|2014.0|NBA Game|Bucks|113.0|Lakers|105.0|W|22.0
2015-02-07|2014.0|NBA Game|Bucks|96.0|Celtics|93.0|W|23.0
2015-02-09|2014.0|NBA Game|Bucks|103.0|Nets|97.0|W|24.0
2015-02-11|2014.0|NBA Game|Bucks|111.0|Kings|103.0|W|25.0
2015-02-20|2014.0|NBA Game|Bucks|89.0|Nuggets|81.0|W|26.0
2015-02-22|2014.0|NBA Game|Bucks|86.0|Hawks|97.0|L|27.0
2015-02-25|2014.0|NBA Game|Bucks|104.0|76ers|88.0|W|28.0
2015-03-07|2014.0|NBA Game|Bucks|91.0|Wizards|85.0|W|29.0
2015-03-09|2014.0|NBA Game|Bucks|103.0|Pelicans|114.0|L|30.0
2015-03-11|2014.0|NBA Game|Bucks|97.0|Magic|91.0|W|31.0
2015-03-18|2014.0|NBA Game|Bucks|103.0|Spurs|114.0|L|32.0
2015-03-22|2014.0|NBA Game|Bucks|90.0|Cavaliers|108.0|L|33.0
2015-03-24|2014.0|NBA Game|Bucks|89.0|Heat|88.0|W|34.0
2015-03-26|2014.0|NBA Game|Bucks|111.0|Pacers|107.0|W|35.0
2015-03-28|2014.0|NBA Game|Bucks|95.0|Warriors|108.0|L|36.0
2015-04-01|2014.0|NBA Game|Bucks|95.0|Bulls|91.0|W|37.0
2015-04-04|2014.0|NBA Game|Bucks|90.0|Magic|97.0|L|38.0
2015-04-08|2014.0|NBA Game|Bucks|99.0|Cavaliers|104.0|L|39.0
2015-04-12|2014.0|NBA Game|Bucks|96.0|Nets|73.0|W|40.0
2015-04-15|2014.0|NBA Game|Bucks|100.0|Celtics|105.0|L|41.0
2015-04-23|2014.0|NBA Game - Playoffs|Bucks|106.0|Bulls|113.0|L|1.0
2015-04-25|2014.0|NBA Game - Playoffs|Bucks|92.0|Bulls|90.0|W|2.0
2015-04-30|2014.0|NBA Game - Playoffs|Bucks|66.0|Bulls|120.0|L|3.0
2014-10-08|2014.0|NBA Game - Pre-Season|Bucks|86.0|Grizzlies|83.0|W|1.0
2014-10-11|2014.0|NBA Game - Pre-Season|Bucks|85.0|Bulls|91.0|L|2.0
2014-10-22|2014.0|NBA Game - Pre-Season|Bucks|91.0|Timberwolves|110.0|L|3.0
2015-10-28|2015.0|NBA Game|Bucks|97.0|Knicks|122.0|L|1.0
2015-10-30|2015.0|NBA Game|Bucks|113.0|Wizards|118.0|L|2.0
2015-11-04|2015.0|NBA Game|Bucks|91.0|76ers|87.0|W|3.0
2015-11-07|2015.0|NBA Game|Bucks|94.0|Nets|86.0|W|4.0
2015-11-10|2015.0|NBA Game|Bucks|83.0|Celtics|99.0|L|5.0
2015-11-14|2015.0|NBA Game|Bucks|108.0|Cavaliers|105.0|W|6.0
2015-11-23|2015.0|NBA Game|Bucks|109.0|Pistons|88.0|W|7.0
2015-11-25|2015.0|NBA Game|Bucks|118.0|Kings|129.0|L|8.0
2015-11-30|2015.0|NBA Game|Bucks|92.0|Nuggets|74.0|W|9.0
2015-12-05|2015.0|NBA Game|Bucks|106.0|Knicks|91.0|W|10.0
2015-12-07|2015.0|NBA Game|Bucks|90.0|Blazers|88.0|W|11.0
2015-12-09|2015.0|NBA Game|Bucks|95.0|Clippers|109.0|L|12.0
2015-12-12|2015.0|NBA Game|Bucks|108.0|Warriors|95.0|W|13.0
2015-12-23|2015.0|NBA Game|Bucks|113.0|76ers|100.0|W|14.0
2015-12-26|2015.0|NBA Game|Bucks|90.0|Raptors|111.0|L|15.0
2016-01-04|2015.0|NBA Game|Bucks|98.0|Spurs|123.0|L|16.0
2016-01-08|2015.0|NBA Game|Bucks|96.0|Mavericks|95.0|W|17.0
2016-01-12|2015.0|NBA Game|Bucks|106.0|Bulls|101.0|W|18.0
2016-01-15|2015.0|NBA Game|Bucks|108.0|Hawks|101.0|W|19.0
2016-01-26|2015.0|NBA Game|Bucks|107.0|Magic|100.0|W|20.0
2016-01-29|2015.0|NBA Game|Bucks|103.0|Heat|107.0|L|21.0
2016-02-09|2015.0|NBA Game|Bucks|112.0|Celtics|111.0|W|22.0
2016-02-11|2015.0|NBA Game|Bucks|99.0|Wizards|92.0|W|23.0
2016-02-19|2015.0|NBA Game|Bucks|95.0|Hornets|98.0|L|24.0
2016-02-22|2015.0|NBA Game|Bucks|108.0|Lakers|101.0|W|25.0
2016-02-27|2015.0|NBA Game|Bucks|91.0|Pistons|102.0|L|26.0
2016-02-29|2015.0|NBA Game|Bucks|128.0|Rockets|121.0|W|27.0
2016-03-02|2015.0|NBA Game|Bucks|99.0|Pacers|104.0|L|28.0
2016-03-04|2015.0|NBA Game|Bucks|116.0|Timberwolves|101.0|W|29.0
2016-03-06|2015.0|NBA Game|Bucks|96.0|Thunder|104.0|L|30.0
2016-03-09|2015.0|NBA Game|Bucks|114.0|Heat|108.0|W|31.0
2016-03-12|2015.0|NBA Game|Bucks|103.0|Pelicans|92.0|W|32.0
2016-03-15|2015.0|NBA Game|Bucks|89.0|Raptors|107.0|L|33.0
2016-03-17|2015.0|NBA Game|Bucks|96.0|Grizzlies|86.0|W|34.0
2016-03-20|2015.0|NBA Game|Bucks|85.0|Jazz|94.0|L|35.0
2016-03-26|2015.0|NBA Game|Bucks|91.0|Hornets|115.0|L|36.0
2016-03-30|2015.0|NBA Game|Bucks|105.0|Suns|94.0|W|37.0
2016-04-01|2015.0|NBA Game|Bucks|113.0|Magic|110.0|W|38.0
2016-04-03|2015.0|NBA Game|Bucks|98.0|Bulls|102.0|L|39.0
2016-04-05|2015.0|NBA Game|Bucks|80.0|Cavaliers|109.0|L|40.0
2016-04-13|2015.0|NBA Game|Bucks|92.0|Pacers|97.0|L|41.0
2015-10-10|2015.0|NBA Game - Pre-Season|Bucks|88.0|Pistons|117.0|L|1.0
2015-10-17|2015.0|NBA Game - Pre-Season|Bucks|101.0|Wizards|105.0|L|2.0
2015-10-20|2015.0|NBA Game - Pre-Season|Bucks|106.0|Timberwolves|88.0|W|3.0
2016-10-26|2016.0|NBA Game|Bucks|96.0|Hornets|107.0|L|1.0
2016-10-29|2016.0|NBA Game|Bucks|110.0|Nets|108.0|W|2.0
2016-11-03|2016.0|NBA Game|Bucks|125.0|Pacers|107.0|W|3.0
2016-11-05|2016.0|NBA Game|Bucks|117.0|Kings|91.0|W|4.0
2016-11-10|2016.0|NBA Game|Bucks|106.0|Pelicans|112.0|L|5.0
2016-11-12|2016.0|NBA Game|Bucks|106.0|Grizzlies|96.0|W|6.0
2016-11-19|2016.0|NBA Game|Bucks|121.0|Warriors|124.0|L|7.0
2016-11-21|2016.0|NBA Game|Bucks|93.0|Magic|89.0|W|8.0
2016-11-25|2016.0|NBA Game|Bucks|99.0|Raptors|105.0|L|9.0
2016-11-29|2016.0|NBA Game|Bucks|118.0|Cavaliers|101.0|W|10.0
2016-12-03|2016.0|NBA Game|Bucks|112.0|Nets|103.0|W|11.0
2016-12-05|2016.0|NBA Game|Bucks|96.0|Spurs|97.0|L|12.0
2016-12-07|2016.0|NBA Game|Bucks|115.0|Blazers|107.0|W|13.0
2016-12-09|2016.0|NBA Game|Bucks|110.0|Hawks|114.0|L|14.0
2016-12-15|2016.0|NBA Game|Bucks|108.0|Bulls|97.0|W|15.0
2016-12-20|2016.0|NBA Game|Bucks|108.0|Cavaliers|114.0|L|16.0
2016-12-23|2016.0|NBA Game|Bucks|123.0|Wizards|96.0|W|17.0
2017-01-02|2016.0|NBA Game|Bucks|98.0|Thunder|94.0|W|18.0
2017-01-06|2016.0|NBA Game|Bucks|111.0|Knicks|116.0|L|19.0
2017-01-08|2016.0|NBA Game|Bucks|101.0|Wizards|107.0|L|20.0
2017-01-13|2016.0|NBA Game|Bucks|116.0|Heat|108.0|W|21.0
2017-01-16|2016.0|NBA Game|Bucks|104.0|76ers|113.0|L|22.0
2017-01-23|2016.0|NBA Game|Bucks|127.0|Rockets|114.0|W|23.0
2017-01-25|2016.0|NBA Game|Bucks|109.0|76ers|114.0|L|24.0
2017-01-28|2016.0|NBA Game|Bucks|108.0|Celtics|112.0|L|25.0
2017-02-08|2016.0|NBA Game|Bucks|88.0|Heat|106.0|L|26.0
2017-02-10|2016.0|NBA Game|Bucks|114.0|Lakers|122.0|L|27.0
2017-02-13|2016.0|NBA Game|Bucks|102.0|Pistons|89.0|W|28.0
2017-02-24|2016.0|NBA Game|Bucks|95.0|Jazz|109.0|L|29.0
2017-02-26|2016.0|NBA Game|Bucks|100.0|Suns|96.0|W|30.0
2017-03-01|2016.0|NBA Game|Bucks|98.0|Nuggets|110.0|L|31.0
2017-03-03|2016.0|NBA Game|Bucks|112.0|Clippers|101.0|W|32.0
2017-03-04|2016.0|NBA Game|Bucks|101.0|Raptors|94.0|W|33.0
2017-03-08|2016.0|NBA Game|Bucks|104.0|Knicks|93.0|W|34.0
2017-03-10|2016.0|NBA Game|Bucks|99.0|Pacers|85.0|W|35.0
2017-03-11|2016.0|NBA Game|Bucks|102.0|Timberwolves|95.0|W|36.0
2017-03-24|2016.0|NBA Game|Bucks|100.0|Hawks|97.0|W|37.0
2017-03-26|2016.0|NBA Game|Bucks|94.0|Bulls|109.0|L|38.0
2017-03-31|2016.0|NBA Game|Bucks|108.0|Pistons|105.0|W|39.0
2017-04-02|2016.0|NBA Game|Bucks|105.0|Mavericks|109.0|L|40.0
2017-04-10|2016.0|NBA Game|Bucks|89.0|Hornets|79.0|W|41.0
2017-04-20|2016.0|NBA Game - Playoffs|Bucks|104.0|Raptors|77.0|W|1.0
2017-04-22|2016.0|NBA Game - Playoffs|Bucks|76.0|Raptors|87.0|L|2.0
2017-04-27|2016.0|NBA Game - Playoffs|Bucks|89.0|Raptors|92.0|L|3.0
2016-10-08|2016.0|NBA Game - Pre-Season|Bucks|88.0|Mavericks|74.0|W|1.0
2016-10-15|2016.0|NBA Game - Pre-Season|Bucks|86.0|Bulls|107.0|L|2.0
2016-10-19|2016.0|NBA Game - Pre-Season|Bucks|111.0|Pacers|103.0|W|3.0
2017-10-20|2017.0|NBA Game|Bucks|97.0|Cavaliers|116.0|L|1.0
2017-10-21|2017.0|NBA Game|Bucks|113.0|Blazers|110.0|W|2.0
2017-10-23|2017.0|NBA Game|Bucks|103.0|Hornets|94.0|W|3.0
2017-10-26|2017.0|NBA Game|Bucks|89.0|Celtics|96.0|L|4.0
2017-10-31|2017.0|NBA Game|Bucks|91.0|Thunder|110.0|L|5.0
2017-11-11|2017.0|NBA Game|Bucks|98.0|Lakers|90.0|W|6.0
2017-11-13|2017.0|NBA Game|Bucks|110.0|Grizzlies|103.0|W|7.0
2017-11-15|2017.0|NBA Game|Bucks|99.0|Pistons|95.0|W|8.0
2017-11-20|2017.0|NBA Game|Bucks|88.0|Wizards|99.0|L|9.0
2017-12-02|2017.0|NBA Game|Bucks|109.0|Kings|104.0|W|10.0
2017-12-06|2017.0|NBA Game|Bucks|104.0|Pistons|100.0|W|11.0
2017-12-08|2017.0|NBA Game|Bucks|109.0|Mavericks|102.0|W|12.0
2017-12-09|2017.0|NBA Game|Bucks|117.0|Jazz|100.0|W|13.0
2017-12-15|2017.0|NBA Game|Bucks|109.0|Bulls|115.0|L|14.0
2017-12-19|2017.0|NBA Game|Bucks|119.0|Cavaliers|116.0|W|15.0
2017-12-22|2017.0|NBA Game|Bucks|109.0|Hornets|104.0|W|16.0
2017-12-26|2017.0|NBA Game|Bucks|106.0|Bulls|115.0|L|17.0
2017-12-28|2017.0|NBA Game|Bucks|102.0|Timberwolves|96.0|W|18.0
2018-01-03|2017.0|NBA Game|Bucks|122.0|Pacers|101.0|W|19.0
2018-01-05|2017.0|NBA Game|Bucks|110.0|Raptors|129.0|L|20.0
2018-01-10|2017.0|NBA Game|Bucks|110.0|Magic|103.0|W|21.0
2018-01-12|2017.0|NBA Game|Bucks|94.0|Warriors|108.0|L|22.0
2017-10-04|2017.0|NBA Game - Pre-Season|Bucks|86.0|Pacers|104.0|L|1.0
2017-10-13|2017.0|NBA Game - Pre-Season|Bucks|107.0|Pistons|103.0|W|2.0
2014-10-31|2014.0|NBA Game|Bulls|108.0|Cavaliers|114.0|L|1.0
2014-11-04|2014.0|NBA Game|Bulls|98.0|Magic|90.0|W|2.0
2014-11-08|2014.0|NBA Game|Bulls|101.0|Celtics|106.0|L|3.0
2014-11-10|2014.0|NBA Game|Bulls|102.0|Pistons|91.0|W|4.0
2014-11-15|2014.0|NBA Game|Bulls|90.0|Pacers|99.0|L|5.0
2014-12-02|2014.0|NBA Game|Bulls|129.0|Mavericks|132.0|L|6.0
2014-12-06|2014.0|NBA Game|Bulls|102.0|Warriors|112.0|L|7.0
2014-12-10|2014.0|NBA Game|Bulls|105.0|Nets|80.0|W|8.0
2014-12-12|2014.0|NBA Game|Bulls|115.0|Blazers|96.0|W|9.0
2014-12-18|2014.0|NBA Game|Bulls|103.0|Knicks|97.0|W|10.0
2014-12-22|2014.0|NBA Game|Bulls|129.0|Raptors|120.0|W|11.0
2014-12-25|2014.0|NBA Game|Bulls|113.0|Lakers|93.0|W|12.0
2014-12-27|2014.0|NBA Game|Bulls|107.0|Pelicans|100.0|W|13.0
2014-12-30|2014.0|NBA Game|Bulls|82.0|Nets|96.0|L|14.0
2015-01-01|2014.0|NBA Game|Bulls|106.0|Nuggets|101.0|W|15.0
2015-01-03|2014.0|NBA Game|Bulls|109.0|Celtics|104.0|W|16.0
2015-01-05|2014.0|NBA Game|Bulls|114.0|Rockets|105.0|W|17.0
2015-01-07|2014.0|NBA Game|Bulls|77.0|Jazz|97.0|L|18.0
2015-01-10|2014.0|NBA Game|Bulls|95.0|Bucks|87.0|W|19.0
2015-01-12|2014.0|NBA Game|Bulls|114.0|Magic|121.0|L|20.0
2015-01-14|2014.0|NBA Game|Bulls|99.0|Wizards|105.0|L|21.0
2015-01-17|2014.0|NBA Game|Bulls|99.0|Hawks|107.0|L|22.0
2015-01-22|2014.0|NBA Game|Bulls|104.0|Spurs|81.0|W|23.0
2015-01-25|2014.0|NBA Game|Bulls|84.0|Heat|96.0|L|24.0
2015-02-10|2014.0|NBA Game|Bulls|104.0|Kings|86.0|W|25.0
2015-02-12|2014.0|NBA Game|Bulls|113.0|Cavaliers|98.0|W|26.0
2015-02-21|2014.0|NBA Game|Bulls|112.0|Suns|107.0|W|27.0
2015-02-23|2014.0|NBA Game|Bulls|87.0|Bucks|71.0|W|28.0
2015-02-25|2014.0|NBA Game|Bulls|86.0|Hornets|98.0|L|29.0
2015-02-27|2014.0|NBA Game|Bulls|96.0|Timberwolves|89.0|W|30.0
2015-03-01|2014.0|NBA Game|Bulls|86.0|Clippers|96.0|L|31.0
2015-03-03|2014.0|NBA Game|Bulls|97.0|Wizards|92.0|W|32.0
2015-03-05|2014.0|NBA Game|Bulls|108.0|Thunder|105.0|W|33.0
2015-03-09|2014.0|NBA Game|Bulls|91.0|Grizzlies|101.0|L|34.0
2015-03-18|2014.0|NBA Game|Bulls|103.0|Pacers|86.0|W|35.0
2015-03-20|2014.0|NBA Game|Bulls|108.0|Raptors|92.0|W|36.0
2015-03-23|2014.0|NBA Game|Bulls|98.0|Hornets|86.0|W|37.0
2015-03-28|2014.0|NBA Game|Bulls|111.0|Knicks|80.0|W|38.0
2015-04-03|2014.0|NBA Game|Bulls|88.0|Pistons|82.0|W|39.0
2015-04-11|2014.0|NBA Game|Bulls|114.0|76ers|107.0|W|40.0
2015-04-15|2014.0|NBA Game|Bulls|91.0|Hawks|85.0|W|41.0
2015-04-18|2014.0|NBA Game - Playoffs|Bulls|103.0|Bucks|91.0|W|1.0
2015-04-20|2014.0|NBA Game - Playoffs|Bulls|91.0|Bucks|82.0|W|2.0
2015-04-27|2014.0|NBA Game - Playoffs|Bulls|88.0|Bucks|94.0|L|3.0
2015-05-08|2014.0|NBA Game - Playoffs|Bulls|99.0|Cavaliers|96.0|W|4.0
2015-05-10|2014.0|NBA Game - Playoffs|Bulls|84.0|Cavaliers|86.0|L|5.0
2015-05-14|2014.0|NBA Game - Playoffs|Bulls|73.0|Cavaliers|94.0|L|6.0
2014-10-06|2014.0|NBA Game - Pre-Season|Bulls|81.0|Wizards|85.0|L|1.0
2014-10-13|2014.0|NBA Game - Pre-Season|Bulls|110.0|Nuggets|90.0|W|2.0
2014-10-16|2014.0|NBA Game - Pre-Season|Bulls|85.0|Hawks|84.0|W|3.0
2014-10-19|2014.0|NBA Game - Pre-Season|Bulls|101.0|Hornets|96.0|W|4.0
2014-10-24|2014.0|NBA Game - Pre-Season|Bulls|112.0|Timberwolves|113.0|L|5.0
2015-10-27|2015.0|NBA Game|Bulls|97.0|Cavaliers|95.0|W|1.0
2015-11-01|2015.0|NBA Game|Bulls|92.0|Magic|87.0|W|2.0
2015-11-05|2015.0|NBA Game|Bulls|104.0|Thunder|98.0|W|3.0
2015-11-07|2015.0|NBA Game|Bulls|93.0|Timberwolves|102.0|L|4.0
2015-11-13|2015.0|NBA Game|Bulls|102.0|Hornets|97.0|W|5.0
2015-11-16|2015.0|NBA Game|Bulls|96.0|Pacers|95.0|W|6.0
2015-11-30|2015.0|NBA Game|Bulls|92.0|Spurs|89.0|W|7.0
2015-12-02|2015.0|NBA Game|Bulls|99.0|Nuggets|90.0|W|8.0
2015-12-05|2015.0|NBA Game|Bulls|96.0|Hornets|102.0|L|9.0
2015-12-07|2015.0|NBA Game|Bulls|101.0|Suns|103.0|L|10.0
2015-12-10|2015.0|NBA Game|Bulls|83.0|Clippers|80.0|W|11.0
2015-12-12|2015.0|NBA Game|Bulls|98.0|Pelicans|94.0|W|12.0
2015-12-14|2015.0|NBA Game|Bulls|115.0|76ers|96.0|W|13.0
2015-12-16|2015.0|NBA Game|Bulls|98.0|Grizzlies|85.0|W|14.0
2015-12-18|2015.0|NBA Game|Bulls|144.0|Pistons|147.0|L|15.0
2015-12-21|2015.0|NBA Game|Bulls|102.0|Nets|105.0|L|16.0
2015-12-28|2015.0|NBA Game|Bulls|104.0|Raptors|97.0|W|17.0
2015-12-30|2015.0|NBA Game|Bulls|102.0|Pacers|100.0|W|18.0
2016-01-01|2015.0|NBA Game|Bulls|108.0|Knicks|81.0|W|19.0
2016-01-05|2015.0|NBA Game|Bulls|117.0|Bucks|106.0|W|20.0
2016-01-07|2015.0|NBA Game|Bulls|101.0|Celtics|92.0|W|21.0
2016-01-11|2015.0|NBA Game|Bulls|100.0|Wizards|114.0|L|22.0
2016-01-15|2015.0|NBA Game|Bulls|77.0|Mavericks|83.0|L|23.0
2016-01-20|2015.0|NBA Game|Bulls|94.0|Warriors|125.0|L|24.0
2016-01-25|2015.0|NBA Game|Bulls|84.0|Heat|89.0|L|25.0
2016-02-10|2015.0|NBA Game|Bulls|90.0|Hawks|113.0|L|26.0
2016-02-19|2015.0|NBA Game|Bulls|116.0|Raptors|106.0|W|27.0
2016-02-21|2015.0|NBA Game|Bulls|126.0|Lakers|115.0|W|28.0
2016-02-24|2015.0|NBA Game|Bulls|109.0|Wizards|104.0|W|29.0
2016-02-27|2015.0|NBA Game|Bulls|95.0|Blazers|103.0|L|30.0
2016-03-05|2015.0|NBA Game|Bulls|108.0|Rockets|100.0|W|31.0
2016-03-07|2015.0|NBA Game|Bulls|100.0|Bucks|90.0|W|32.0
2016-03-11|2015.0|NBA Game|Bulls|96.0|Heat|118.0|L|33.0
2016-03-17|2015.0|NBA Game|Bulls|118.0|Nets|102.0|W|34.0
2016-03-19|2015.0|NBA Game|Bulls|92.0|Jazz|85.0|W|35.0
2016-03-21|2015.0|NBA Game|Bulls|109.0|Kings|102.0|W|36.0
2016-03-23|2015.0|NBA Game|Bulls|107.0|Knicks|115.0|L|37.0
2016-03-28|2015.0|NBA Game|Bulls|100.0|Hawks|102.0|L|38.0
2016-04-02|2015.0|NBA Game|Bulls|90.0|Pistons|94.0|L|39.0
2016-04-09|2015.0|NBA Game|Bulls|105.0|Cavaliers|102.0|W|40.0
2016-04-13|2015.0|NBA Game|Bulls|115.0|76ers|105.0|W|41.0
2015-10-06|2015.0|NBA Game - Pre-Season|Bulls|105.0|Bucks|95.0|W|1.0
2015-10-12|2015.0|NBA Game - Pre-Season|Bulls|115.0|Pelicans|123.0|L|2.0
2015-10-14|2015.0|NBA Game - Pre-Season|Bulls|91.0|Pistons|114.0|L|3.0
2015-10-20|2015.0|NBA Game - Pre-Season|Bulls|103.0|Pacers|94.0|W|4.0
2015-10-23|2015.0|NBA Game - Pre-Season|Bulls|103.0|Mavericks|102.0|W|5.0
2016-10-27|2016.0|NBA Game|Bulls|105.0|Celtics|99.0|W|1.0
2016-10-29|2016.0|NBA Game|Bulls|118.0|Pacers|101.0|W|2.0
2016-11-04|2016.0|NBA Game|Bulls|104.0|Knicks|117.0|L|3.0
2016-11-07|2016.0|NBA Game|Bulls|112.0|Magic|80.0|W|4.0
2016-11-12|2016.0|NBA Game|Bulls|106.0|Wizards|95.0|W|5.0
2016-11-30|2016.0|NBA Game|Bulls|90.0|Lakers|96.0|L|6.0
2016-12-02|2016.0|NBA Game|Bulls|111.0|Cavaliers|105.0|W|7.0
2016-12-05|2016.0|NBA Game|Bulls|110.0|Blazers|112.0|L|8.0
2016-12-08|2016.0|NBA Game|Bulls|95.0|Spurs|91.0|W|9.0
2016-12-10|2016.0|NBA Game|Bulls|105.0|Heat|100.0|W|10.0
2016-12-13|2016.0|NBA Game|Bulls|94.0|Timberwolves|99.0|L|11.0
2016-12-16|2016.0|NBA Game|Bulls|69.0|Bucks|95.0|L|12.0
2016-12-19|2016.0|NBA Game|Bulls|113.0|Pistons|82.0|W|13.0
2016-12-21|2016.0|NBA Game|Bulls|97.0|Wizards|107.0|L|14.0
2016-12-26|2016.0|NBA Game|Bulls|90.0|Pacers|85.0|W|15.0
2016-12-28|2016.0|NBA Game|Bulls|101.0|Nets|99.0|W|16.0
2016-12-31|2016.0|NBA Game|Bulls|96.0|Bucks|116.0|L|17.0
2017-01-02|2016.0|NBA Game|Bulls|118.0|Hornets|111.0|W|18.0
2017-01-07|2016.0|NBA Game|Bulls|123.0|Raptors|118.0|W|19.0
2017-01-09|2016.0|NBA Game|Bulls|94.0|Thunder|109.0|L|20.0
2017-01-14|2016.0|NBA Game|Bulls|107.0|Pelicans|99.0|W|21.0
2017-01-17|2016.0|NBA Game|Bulls|98.0|Mavericks|99.0|L|22.0
2017-01-21|2016.0|NBA Game|Bulls|102.0|Kings|99.0|W|23.0
2017-01-25|2016.0|NBA Game|Bulls|114.0|Hawks|119.0|L|24.0
2017-01-27|2016.0|NBA Game|Bulls|88.0|Heat|100.0|L|25.0
2017-01-29|2016.0|NBA Game|Bulls|121.0|76ers|108.0|W|26.0
2017-02-14|2016.0|NBA Game|Bulls|105.0|Raptors|94.0|W|27.0
2017-02-16|2016.0|NBA Game|Bulls|104.0|Celtics|103.0|W|28.0
2017-02-24|2016.0|NBA Game|Bulls|128.0|Suns|121.0|W|29.0
2017-02-28|2016.0|NBA Game|Bulls|107.0|Nuggets|125.0|L|30.0
2017-03-02|2016.0|NBA Game|Bulls|94.0|Warriors|87.0|W|31.0
2017-03-04|2016.0|NBA Game|Bulls|91.0|Clippers|101.0|L|32.0
2017-03-10|2016.0|NBA Game|Bulls|94.0|Rockets|115.0|L|33.0
2017-03-15|2016.0|NBA Game|Bulls|91.0|Grizzlies|98.0|L|34.0
2017-03-18|2016.0|NBA Game|Bulls|95.0|Jazz|86.0|W|35.0
2017-03-22|2016.0|NBA Game|Bulls|117.0|Pistons|95.0|W|36.0
2017-03-24|2016.0|NBA Game|Bulls|107.0|76ers|117.0|L|37.0
2017-03-30|2016.0|NBA Game|Bulls|99.0|Cavaliers|93.0|W|38.0
2017-04-01|2016.0|NBA Game|Bulls|106.0|Hawks|104.0|W|39.0
2017-04-10|2016.0|NBA Game|Bulls|122.0|Magic|75.0|W|40.0
2017-04-12|2016.0|NBA Game|Bulls|112.0|Nets|73.0|W|41.0
2017-04-21|2016.0|NBA Game - Playoffs|Bulls|87.0|Celtics|104.0|L|1.0
2017-04-23|2016.0|NBA Game - Playoffs|Bulls|95.0|Celtics|104.0|L|2.0
2017-04-28|2016.0|NBA Game - Playoffs|Bulls|83.0|Celtics|105.0|L|3.0
2016-10-03|2016.0|NBA Game - Pre-Season|Bulls|91.0|Bucks|93.0|L|1.0
2016-10-08|2016.0|NBA Game - Pre-Season|Bulls|121.0|Pacers|105.0|W|2.0
2016-10-14|2016.0|NBA Game - Pre-Season|Bulls|118.0|Cavaliers|108.0|W|3.0
2016-10-17|2016.0|NBA Game - Pre-Season|Bulls|104.0|Hornets|108.0|L|4.0
2016-10-20|2016.0|NBA Game - Pre-Season|Bulls|81.0|Hawks|97.0|L|5.0
2017-10-21|2017.0|NBA Game|Bulls|77.0|Spurs|87.0|L|1.0
2017-10-26|2017.0|NBA Game|Bulls|91.0|Hawks|86.0|W|2.0
2017-10-28|2017.0|NBA Game|Bulls|69.0|Thunder|101.0|L|3.0
2017-11-04|2017.0|NBA Game|Bulls|90.0|Pelicans|96.0|L|4.0
2017-11-10|2017.0|NBA Game|Bulls|87.0|Pacers|105.0|L|5.0
2017-11-17|2017.0|NBA Game|Bulls|123.0|Hornets|120.0|W|6.0
2017-11-26|2017.0|NBA Game|Bulls|93.0|Heat|100.0|L|7.0
2017-11-28|2017.0|NBA Game|Bulls|99.0|Suns|104.0|L|8.0
2017-12-01|2017.0|NBA Game|Bulls|106.0|Kings|107.0|L|9.0
2017-12-04|2017.0|NBA Game|Bulls|91.0|Cavaliers|113.0|L|10.0
2017-12-09|2017.0|NBA Game|Bulls|104.0|Knicks|102.0|W|11.0
2017-12-11|2017.0|NBA Game|Bulls|108.0|Celtics|85.0|W|12.0
2017-12-13|2017.0|NBA Game|Bulls|103.0|Jazz|100.0|W|13.0
2017-12-18|2017.0|NBA Game|Bulls|117.0|76ers|115.0|W|14.0
2017-12-20|2017.0|NBA Game|Bulls|112.0|Magic|94.0|W|15.0
2017-12-27|2017.0|NBA Game|Bulls|92.0|Knicks|87.0|W|16.0
2017-12-29|2017.0|NBA Game|Bulls|119.0|Pacers|107.0|W|17.0
2018-01-01|2017.0|NBA Game|Bulls|120.0|Blazers|124.0|L|18.0
2018-01-03|2017.0|NBA Game|Bulls|115.0|Raptors|124.0|L|19.0
2018-01-08|2017.0|NBA Game|Bulls|107.0|Rockets|116.0|L|20.0
2018-01-13|2017.0|NBA Game|Bulls|107.0|Pistons|105.0|W|21.0
2017-10-06|2017.0|NBA Game - Pre-Season|Bulls|114.0|Bucks|101.0|W|1.0
2017-10-08|2017.0|NBA Game - Pre-Season|Bulls|95.0|Pelicans|108.0|L|2.0
2017-10-13|2017.0|NBA Game - Pre-Season|Bulls|104.0|Raptors|125.0|L|3.0
2014-10-30|2014.0|NBA Game|Cavaliers|90.0|Knicks|95.0|L|1.0
